,state,year,bacode,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,dobbscodev1,dobbscodev2,dobbscodev3,dobbscode_sensitivity,dobbscode_sensitivity_tx,deaths_nhblack,deaths_nhwhite,deaths_hisp,deaths_otherraceeth,deaths_con,deaths_noncon,deaths_neo,deaths_total,exposed_infdeaths,time,deaths_nonneo,births_con,births_noncon,births_neo,births_nonneo,partial_ban,quarter,exposure_code,births_other
239,California,2016,2,12400.0,66878.0,119477.0,252847.0,54092.0,0.0,0.0,0.0,,0.0,117.0,267.0,543.0,114.0,252.0,796.0,713.0,1048.0,0,2016-07-01,335.0,252847.0,252847.0,252847.0,252847.0,0,2016-Q3,0,54092.0
240,California,2017,1,11337.0,62977.0,105739.0,229826.0,49773.0,0.0,0.0,0.0,,0.0,124.0,221.0,558.0,108.0,225.0,788.0,703.0,1013.0,0,2017-01-01,310.0,229826.0,229826.0,229826.0,229826.0,0,2017-Q1,0,49773.0
241,California,2017,2,12104.0,64845.0,114383.0,241832.0,50500.0,0.0,0.0,0.0,,0.0,98.0,215.0,531.0,112.0,211.0,749.0,667.0,960.0,0,2017-07-01,293.0,241832.0,241832.0,241832.0,241832.0,0,2017-Q3,0,50500.0
242,California,2018,1,10832.0,60286.0,101013.0,220137.0,48006.0,0.0,0.0,0.0,,0.0,96.0,254.0,509.0,131.0,237.0,756.0,694.0,993.0,0,2018-01-01,299.0,220137.0,220137.0,220137.0,220137.0,0,2018-Q1,0,48006.0
243,California,2018,2,11548.0,62853.0,110258.0,234783.0,50124.0,0.0,0.0,0.0,,0.0,123.0,219.0,448.0,122.0,207.0,709.0,652.0,916.0,0,2018-07-01,264.0,234783.0,234783.0,234783.0,234783.0,0,2018-Q3,0,50124.0
244,California,2019,1,10915.0,59725.0,97918.0,216456.0,47898.0,0.0,0.0,0.0,,0.0,113.0,253.0,480.0,95.0,226.0,716.0,650.0,942.0,0,2019-01-01,292.0,216456.0,216456.0,216456.0,216456.0,0,2019-Q1,0,47898.0
245,California,2019,2,11459.0,61351.0,106078.0,230023.0,51135.0,0.0,0.0,0.0,,0.0,124.0,209.0,514.0,83.0,217.0,720.0,658.0,937.0,0,2019-07-01,279.0,230023.0,230023.0,230023.0,230023.0,0,2019-Q3,0,51135.0
246,California,2020,1,10503.0,57799.0,94145.0,207163.0,44716.0,0.0,0.0,0.0,,0.0,113.0,191.0,453.0,81.0,176.0,668.0,606.0,844.0,0,2020-01-01,238.0,207163.0,207163.0,207163.0,207163.0,0,2020-Q1,0,44716.0
247,California,2020,2,10847.0,57744.0,100150.0,213096.0,44355.0,0.0,0.0,0.0,,0.0,133.0,170.0,430.0,73.0,190.0,617.0,546.0,807.0,0,2020-07-01,261.0,213096.0,213096.0,213096.0,213096.0,0,2020-Q3,0,44355.0
248,California,2021,1,10142.0,56849.0,90496.0,199258.0,41771.0,0.0,0.0,0.0,,0.0,88.0,181.0,421.0,129.0,187.0,634.0,584.0,821.0,0,2021-01-01,237.0,199258.0,199258.0,199258.0,199258.0,0,2021-Q1,0,41771.0
249,California,2021,2,11145.0,58996.0,105581.0,221350.0,45628.0,0.0,0.0,0.0,,0.0,92.0,167.0,490.0,123.0,196.0,687.0,604.0,883.0,0,2021-07-01,279.0,221350.0,221350.0,221350.0,221350.0,0,2021-Q3,0,45628.0
250,California,2022,1,9863.0,54157.0,96718.0,202635.0,41897.0,0.0,0.0,0.0,,0.0,96.0,173.0,444.0,123.0,187.0,659.0,590.0,846.0,0,2022-01-01,256.0,202635.0,202635.0,202635.0,202635.0,0,2022-Q1,0,41897.0
251,California,2022,2,10187.0,56213.0,106594.0,216469.0,43475.0,0.0,0.0,0.0,,0.0,95.0,157.0,463.0,125.0,198.0,653.0,587.0,851.0,0,2022-07-01,264.0,216469.0,216469.0,216469.0,216469.0,0,2022-Q3,0,43475.0
252,California,2023,1,8888.0,51673.0,93242.0,193795.0,39992.0,0.0,0.0,0.0,,0.0,81.0,145.0,448.0,144.0,182.0,641.0,560.0,823.0,0,2023-01-01,263.0,193795.0,193795.0,193795.0,193795.0,0,2023-Q1,0,39992.0
253,California,2023,2,9452.0,52708.0,101697.0,206313.0,42456.0,0.0,0.0,0.0,,0.0,78.0,160.0,456.0,107.0,195.0,614.0,581.0,809.0,0,2023-07-01,228.0,206313.0,206313.0,206313.0,206313.0,0,2023-Q3,0,42456.0
281,Colorado,2012,1,1521.0,19872.0,8718.0,31974.0,1863.0,0.0,0.0,0.0,,,24.0,64.0,52.0,11.0,37.0,114.0,113.0,151.0,0,2012-01-01,38.0,31974.0,31974.0,31974.0,31974.0,0,2012-Q1,0,1863.0
282,Colorado,2012,2,1601.0,20125.0,9073.0,33213.0,2414.0,0.0,0.0,0.0,,,17.0,72.0,53.0,,27.0,120.0,99.0,147.0,0,2012-07-01,48.0,33213.0,33213.0,33213.0,33213.0,0,2012-Q3,0,2414.0
283,Colorado,2013,1,1549.0,19293.0,8664.0,31521.0,2015.0,0.0,0.0,0.0,,,17.0,87.0,57.0,,45.0,128.0,123.0,173.0,0,2013-01-01,50.0,31521.0,31521.0,31521.0,31521.0,0,2013-Q1,0,2015.0
284,Colorado,2013,2,1675.0,20579.0,9157.0,33486.0,2075.0,0.0,0.0,0.0,,,15.0,72.0,66.0,,41.0,117.0,116.0,158.0,0,2013-07-01,42.0,33486.0,33486.0,33486.0,33486.0,0,2013-Q3,0,2075.0
285,Colorado,2014,1,1597.0,20163.0,8465.0,32236.0,2011.0,0.0,0.0,0.0,,,22.0,92.0,48.0,,39.0,128.0,130.0,167.0,0,2014-01-01,37.0,32236.0,32236.0,32236.0,32236.0,0,2014-Q1,0,2011.0
286,Colorado,2014,2,1758.0,20466.0,9190.0,33594.0,2180.0,0.0,0.0,0.0,,,18.0,86.0,35.0,,28.0,120.0,107.0,148.0,0,2014-07-01,41.0,33594.0,33594.0,33594.0,33594.0,0,2014-Q3,0,2180.0
287,Colorado,2015,1,1655.0,20179.0,8878.0,32757.0,2045.0,0.0,0.0,0.0,,,20.0,83.0,48.0,,38.0,120.0,122.0,158.0,0,2015-01-01,36.0,32757.0,32757.0,32757.0,32757.0,0,2015-Q1,0,2045.0
288,Colorado,2015,2,1798.0,20699.0,9261.0,33824.0,2066.0,0.0,0.0,0.0,,,16.0,74.0,54.0,,29.0,122.0,108.0,151.0,0,2015-07-01,43.0,33824.0,33824.0,33824.0,33824.0,0,2015-Q3,0,2066.0
289,Colorado,2016,1,1476.0,19651.0,8968.0,32760.0,2665.0,0.0,0.0,0.0,,,23.0,92.0,42.0,,39.0,125.0,110.0,164.0,0,2016-01-01,54.0,32760.0,32760.0,32760.0,32760.0,0,2016-Q1,0,2665.0
290,Colorado,2016,2,1528.0,19966.0,9545.0,33853.0,2814.0,0.0,0.0,0.0,,,16.0,71.0,58.0,,36.0,119.0,106.0,155.0,0,2016-07-01,49.0,33853.0,33853.0,33853.0,33853.0,0,2016-Q3,0,2814.0
291,Colorado,2017,1,1503.0,18499.0,8731.0,31467.0,2734.0,0.0,0.0,0.0,,,14.0,78.0,51.0,,41.0,107.0,96.0,148.0,0,2017-01-01,52.0,31467.0,31467.0,31467.0,31467.0,0,2017-Q1,0,2734.0
292,Colorado,2017,2,1607.0,19017.0,9394.0,32915.0,2897.0,0.0,0.0,0.0,,,17.0,71.0,45.0,,32.0,111.0,99.0,143.0,0,2017-07-01,44.0,32915.0,32915.0,32915.0,32915.0,0,2017-Q3,0,2897.0
293,Colorado,2018,1,1536.0,18029.0,8631.0,30872.0,2676.0,0.0,0.0,0.0,,,14.0,78.0,53.0,,30.0,120.0,104.0,150.0,0,2018-01-01,46.0,30872.0,30872.0,30872.0,30872.0,0,2018-Q1,0,2676.0
294,Colorado,2018,2,1496.0,18437.0,9186.0,32013.0,2894.0,0.0,0.0,0.0,,,10.0,74.0,58.0,,30.0,118.0,103.0,148.0,0,2018-07-01,45.0,32013.0,32013.0,32013.0,32013.0,0,2018-Q3,0,2894.0
295,Colorado,2019,1,1498.0,17612.0,8781.0,30590.0,2699.0,0.0,0.0,0.0,,,16.0,62.0,61.0,,30.0,117.0,91.0,147.0,0,2019-01-01,56.0,30590.0,30590.0,30590.0,30590.0,0,2019-Q1,0,2699.0
296,Colorado,2019,2,1546.0,18410.0,9424.0,32279.0,2899.0,0.0,0.0,0.0,,,23.0,60.0,61.0,12.0,29.0,130.0,103.0,159.0,0,2019-07-01,56.0,32279.0,32279.0,32279.0,32279.0,0,2019-Q3,0,2899.0
297,Colorado,2020,1,1556.0,17414.0,8912.0,30524.0,2642.0,0.0,0.0,0.0,,,22.0,74.0,59.0,,33.0,139.0,124.0,172.0,0,2020-01-01,48.0,30524.0,30524.0,30524.0,30524.0,0,2020-Q1,0,2642.0
298,Colorado,2020,2,1590.0,17510.0,9199.0,30970.0,2671.0,0.0,0.0,0.0,,,16.0,56.0,43.0,,27.0,95.0,76.0,122.0,0,2020-07-01,46.0,30970.0,30970.0,30970.0,30970.0,0,2020-Q3,0,2671.0
299,Colorado,2021,1,1518.0,18090.0,8805.0,31017.0,2604.0,0.0,0.0,0.0,,,11.0,68.0,54.0,13.0,29.0,121.0,113.0,150.0,0,2021-01-01,37.0,31017.0,31017.0,31017.0,31017.0,0,2021-Q1,0,2604.0
300,Colorado,2021,2,1470.0,18244.0,9557.0,31932.0,2661.0,0.0,0.0,0.0,,,18.0,69.0,60.0,16.0,35.0,130.0,102.0,165.0,0,2021-07-01,63.0,31932.0,31932.0,31932.0,31932.0,0,2021-Q3,0,2661.0
301,Colorado,2022,1,1460.0,17357.0,9142.0,30584.0,2625.0,0.0,0.0,0.0,,,10.0,55.0,54.0,13.0,34.0,106.0,95.0,140.0,0,2022-01-01,45.0,30584.0,30584.0,30584.0,30584.0,0,2022-Q1,0,2625.0
302,Colorado,2022,2,1521.0,17719.0,9840.0,31799.0,2719.0,0.0,0.0,0.0,,,19.0,51.0,54.0,14.0,29.0,117.0,98.0,146.0,0,2022-07-01,48.0,31799.0,31799.0,31799.0,31799.0,0,2022-Q3,0,2719.0
303,Colorado,2023,1,1428.0,16948.0,9424.0,30399.0,2599.0,0.0,0.0,0.0,,,11.0,60.0,53.0,15.0,30.0,116.0,101.0,146.0,0,2023-01-01,45.0,30399.0,30399.0,30399.0,30399.0,0,2023-Q1,0,2599.0
304,Colorado,2023,2,1476.0,16692.0,10120.0,31095.0,2807.0,0.0,0.0,0.0,,,12.0,57.0,51.0,12.0,24.0,111.0,93.0,135.0,0,2023-07-01,42.0,31095.0,31095.0,31095.0,31095.0,0,2023-Q3,0,2807.0
332,Connecticut,2012,1,2250.0,10647.0,3770.0,17959.0,1292.0,0.0,0.0,0.0,,,25.0,37.0,28.0,,15.0,77.0,73.0,92.0,0,2012-01-01,19.0,17959.0,17959.0,17959.0,17959.0,0,2012-Q1,0,1292.0
333,Connecticut,2012,2,2466.0,10614.0,4176.0,18580.0,1324.0,0.0,0.0,0.0,,,31.0,35.0,27.0,,15.0,81.0,73.0,96.0,0,2012-07-01,23.0,18580.0,18580.0,18580.0,18580.0,0,2012-Q3,0,1324.0
334,Connecticut,2013,1,2217.0,10147.0,3967.0,17553.0,1222.0,0.0,0.0,0.0,,,19.0,43.0,33.0,0.0,12.0,83.0,64.0,95.0,0,2013-01-01,31.0,17553.0,17553.0,17553.0,17553.0,0,2013-Q1,0,1222.0
335,Connecticut,2013,2,2389.0,10557.0,4241.0,18532.0,1345.0,0.0,0.0,0.0,,,22.0,32.0,17.0,,12.0,62.0,51.0,74.0,0,2013-07-01,23.0,18532.0,18532.0,18532.0,18532.0,0,2013-Q3,0,1345.0
336,Connecticut,2014,1,2196.0,10236.0,3931.0,17623.0,1260.0,0.0,0.0,0.0,,,22.0,35.0,25.0,,13.0,72.0,55.0,85.0,0,2014-01-01,30.0,17623.0,17623.0,17623.0,17623.0,0,2014-Q1,0,1260.0
337,Connecticut,2014,2,2419.0,10697.0,4198.0,18662.0,1348.0,0.0,0.0,0.0,,,18.0,35.0,35.0,,12.0,79.0,70.0,91.0,0,2014-07-01,21.0,18662.0,18662.0,18662.0,18662.0,0,2014-Q3,0,1348.0
338,Connecticut,2015,1,2172.0,10155.0,3996.0,17656.0,1333.0,0.0,0.0,0.0,,,28.0,31.0,27.0,,10.0,78.0,60.0,88.0,0,2015-01-01,28.0,17656.0,17656.0,17656.0,17656.0,0,2015-Q1,0,1333.0
339,Connecticut,2015,2,2267.0,10240.0,4279.0,18090.0,1304.0,0.0,0.0,0.0,,,28.0,42.0,37.0,,10.0,102.0,80.0,112.0,0,2015-07-01,32.0,18090.0,18090.0,18090.0,18090.0,0,2015-Q3,0,1304.0
340,Connecticut,2016,1,2189.0,9751.0,4207.0,17816.0,1669.0,0.0,0.0,0.0,,,24.0,30.0,23.0,,15.0,71.0,69.0,86.0,0,2016-01-01,17.0,17816.0,17816.0,17816.0,17816.0,0,2016-Q1,0,1669.0
341,Connecticut,2016,2,2264.0,9800.0,4415.0,18199.0,1720.0,0.0,0.0,0.0,,,31.0,30.0,20.0,,18.0,70.0,61.0,88.0,0,2016-07-01,27.0,18199.0,18199.0,18199.0,18199.0,0,2016-Q3,0,1720.0
342,Connecticut,2017,1,2079.0,9329.0,4290.0,17290.0,1592.0,0.0,0.0,0.0,,,25.0,36.0,23.0,,11.0,75.0,55.0,86.0,0,2017-01-01,31.0,17290.0,17290.0,17290.0,17290.0,0,2017-Q1,0,1592.0
343,Connecticut,2017,2,2222.0,9513.0,4543.0,17931.0,1653.0,0.0,0.0,0.0,,,22.0,27.0,18.0,,,67.0,52.0,74.0,0,2017-07-01,22.0,17931.0,17931.0,17931.0,17931.0,0,2017-Q3,0,1653.0
344,Connecticut,2018,1,2139.0,9242.0,4161.0,17022.0,1480.0,0.0,0.0,0.0,,,15.0,34.0,28.0,,19.0,59.0,52.0,78.0,0,2018-01-01,26.0,17022.0,17022.0,17022.0,17022.0,0,2018-Q1,0,1480.0
345,Connecticut,2018,2,2284.0,9246.0,4601.0,17703.0,1572.0,0.0,0.0,0.0,,,19.0,29.0,19.0,,,60.0,54.0,69.0,0,2018-07-01,15.0,17703.0,17703.0,17703.0,17703.0,0,2018-Q3,0,1572.0
346,Connecticut,2019,1,2009.0,9111.0,4184.0,16752.0,1448.0,0.0,0.0,0.0,,,24.0,28.0,24.0,,13.0,65.0,49.0,78.0,0,2019-01-01,29.0,16752.0,16752.0,16752.0,16752.0,0,2019-Q1,0,1448.0
347,Connecticut,2019,2,2212.0,9255.0,4544.0,17506.0,1495.0,0.0,0.0,0.0,,,15.0,35.0,22.0,,13.0,62.0,54.0,75.0,0,2019-07-01,21.0,17506.0,17506.0,17506.0,17506.0,0,2019-Q3,0,1495.0
348,Connecticut,2020,1,1970.0,8950.0,4330.0,16617.0,1367.0,0.0,0.0,0.0,,,18.0,22.0,23.0,,10.0,57.0,47.0,67.0,0,2020-01-01,20.0,16617.0,16617.0,16617.0,16617.0,0,2020-Q1,0,1367.0
349,Connecticut,2020,2,2086.0,8835.0,4531.0,16843.0,1391.0,0.0,0.0,0.0,,,20.0,23.0,26.0,,13.0,64.0,52.0,77.0,0,2020-07-01,25.0,16843.0,16843.0,16843.0,16843.0,0,2020-Q3,0,1391.0
350,Connecticut,2021,1,2033.0,9364.0,4407.0,17115.0,1311.0,0.0,0.0,0.0,,,25.0,25.0,27.0,,11.0,69.0,55.0,80.0,0,2021-01-01,25.0,17115.0,17115.0,17115.0,17115.0,0,2021-Q1,0,1311.0
351,Connecticut,2021,2,2324.0,9772.0,5075.0,18555.0,1384.0,0.0,0.0,0.0,,,17.0,35.0,28.0,,13.0,74.0,56.0,87.0,0,2021-07-01,31.0,18555.0,18555.0,18555.0,18555.0,0,2021-Q3,0,1384.0
352,Connecticut,2022,1,2099.0,9122.0,4552.0,17091.0,1318.0,0.0,0.0,0.0,,,16.0,22.0,28.0,,16.0,57.0,47.0,73.0,0,2022-01-01,26.0,17091.0,17091.0,17091.0,17091.0,0,2022-Q1,0,1318.0
353,Connecticut,2022,2,2199.0,9559.0,5045.0,18241.0,1438.0,0.0,0.0,0.0,,,20.0,18.0,33.0,,12.0,68.0,54.0,80.0,0,2022-07-01,26.0,18241.0,18241.0,18241.0,18241.0,0,2022-Q3,0,1438.0
354,Connecticut,2023,1,1951.0,8924.0,4647.0,16864.0,1342.0,0.0,0.0,0.0,,,12.0,28.0,33.0,,19.0,58.0,55.0,77.0,0,2023-01-01,22.0,16864.0,16864.0,16864.0,16864.0,0,2023-Q1,0,1342.0
355,Connecticut,2023,2,2102.0,9045.0,5156.0,17695.0,1392.0,0.0,0.0,0.0,,,20.0,32.0,25.0,,21.0,61.0,56.0,82.0,0,2023-07-01,26.0,17695.0,17695.0,17695.0,17695.0,0,2023-Q3,0,1392.0
383,Delaware,2012,1,1371.0,3081.0,650.0,5402.0,300.0,0.0,0.0,0.0,,,19.0,14.0,,,10.0,32.0,33.0,42.0,0,2012-01-01,9.0,5402.0,5402.0,5402.0,5402.0,0,2012-Q1,0,300.0
384,Delaware,2012,2,1542.0,3062.0,704.0,5621.0,313.0,0.0,0.0,0.0,,,25.0,13.0,,,,36.0,33.0,42.0,0,2012-07-01,9.0,5621.0,5621.0,5621.0,5621.0,0,2012-Q3,0,313.0
385,Delaware,2013,1,1457.0,2894.0,627.0,5267.0,289.0,0.0,0.0,0.0,,,21.0,13.0,,0.0,,35.0,30.0,39.0,0,2013-01-01,9.0,5267.0,5267.0,5267.0,5267.0,0,2013-Q1,0,289.0
386,Delaware,2013,2,1504.0,3048.0,721.0,5564.0,291.0,0.0,0.0,0.0,,,12.0,10.0,,0.0,,27.0,17.0,29.0,0,2013-07-01,12.0,5564.0,5564.0,5564.0,5564.0,0,2013-Q3,0,291.0
387,Delaware,2014,1,1379.0,2937.0,782.0,5414.0,316.0,0.0,0.0,0.0,,,17.0,13.0,,,,36.0,30.0,39.0,0,2014-01-01,9.0,5414.0,5414.0,5414.0,5414.0,0,2014-Q1,0,316.0
388,Delaware,2014,2,1468.0,2967.0,759.0,5558.0,364.0,0.0,0.0,0.0,,,13.0,14.0,,,,28.0,25.0,35.0,0,2014-07-01,10.0,5558.0,5558.0,5558.0,5558.0,0,2014-Q3,0,364.0
389,Delaware,2015,1,1449.0,2965.0,696.0,5463.0,353.0,0.0,0.0,0.0,,,23.0,12.0,,0.0,,36.0,32.0,43.0,0,2015-01-01,11.0,5463.0,5463.0,5463.0,5463.0,0,2015-Q1,0,353.0
390,Delaware,2015,2,1537.0,2994.0,836.0,5703.0,336.0,0.0,0.0,0.0,,,17.0,28.0,,,,52.0,47.0,57.0,0,2015-07-01,10.0,5703.0,5703.0,5703.0,5703.0,0,2015-Q3,0,336.0
391,Delaware,2016,1,1422.0,2968.0,680.0,5513.0,443.0,0.0,0.0,0.0,,,21.0,15.0,,0.0,,37.0,23.0,42.0,0,2016-01-01,19.0,5513.0,5513.0,5513.0,5513.0,0,2016-Q1,0,443.0
392,Delaware,2016,2,1410.0,2859.0,752.0,5479.0,458.0,0.0,0.0,0.0,,,19.0,12.0,,,,41.0,34.0,45.0,0,2016-07-01,11.0,5479.0,5479.0,5479.0,5479.0,0,2016-Q3,0,458.0
393,Delaware,2017,1,1433.0,2587.0,851.0,5352.0,481.0,0.0,0.0,0.0,,,23.0,,,,,33.0,29.0,39.0,0,2017-01-01,10.0,5352.0,5352.0,5352.0,5352.0,0,2017-Q1,0,481.0
394,Delaware,2017,2,1385.0,2722.0,897.0,5503.0,499.0,0.0,0.0,0.0,,,15.0,11.0,,0.0,,25.0,19.0,33.0,0,2017-07-01,14.0,5503.0,5503.0,5503.0,5503.0,0,2017-Q3,0,499.0
395,Delaware,2018,1,1383.0,2559.0,841.0,5253.0,470.0,0.0,0.0,0.0,,,16.0,,,0.0,10.0,19.0,23.0,29.0,0,2018-01-01,6.0,5253.0,5253.0,5253.0,5253.0,0,2018-Q1,0,470.0
396,Delaware,2018,2,1390.0,2612.0,869.0,5368.0,497.0,0.0,0.0,0.0,,,17.0,15.0,,0.0,,27.0,20.0,33.0,0,2018-07-01,13.0,5368.0,5368.0,5368.0,5368.0,0,2018-Q3,0,497.0
397,Delaware,2019,1,1311.0,2399.0,779.0,4963.0,474.0,0.0,0.0,0.0,,,17.0,16.0,,,,35.0,25.0,41.0,0,2019-01-01,16.0,4963.0,4963.0,4963.0,4963.0,0,2019-Q1,0,474.0
398,Delaware,2019,2,1493.0,2625.0,958.0,5599.0,523.0,0.0,0.0,0.0,,,18.0,,,,,24.0,20.0,25.0,0,2019-07-01,5.0,5599.0,5599.0,5599.0,5599.0,0,2019-Q3,0,523.0
399,Delaware,2020,1,1341.0,2430.0,827.0,5061.0,463.0,0.0,0.0,0.0,,,12.0,11.0,,,,21.0,18.0,25.0,0,2020-01-01,7.0,5061.0,5061.0,5061.0,5061.0,0,2020-Q1,0,463.0
400,Delaware,2020,2,1381.0,2519.0,941.0,5331.0,490.0,0.0,0.0,0.0,,,15.0,14.0,,0.0,,25.0,18.0,33.0,0,2020-07-01,15.0,5331.0,5331.0,5331.0,5331.0,0,2020-Q3,0,490.0
401,Delaware,2021,1,1276.0,2376.0,808.0,4865.0,405.0,0.0,0.0,0.0,,,13.0,,,,,19.0,14.0,24.0,0,2021-01-01,10.0,4865.0,4865.0,4865.0,4865.0,0,2021-Q1,0,405.0
402,Delaware,2021,2,1435.0,2666.0,1018.0,5617.0,498.0,0.0,0.0,0.0,,,19.0,,,,,27.0,17.0,29.0,0,2021-07-01,12.0,5617.0,5617.0,5617.0,5617.0,0,2021-Q3,0,498.0
403,Delaware,2022,1,1385.0,2436.0,978.0,5248.0,449.0,0.0,0.0,0.0,,,20.0,,,,,29.0,29.0,35.0,0,2022-01-01,6.0,5248.0,5248.0,5248.0,5248.0,0,2022-Q1,0,449.0
404,Delaware,2022,2,1468.0,2599.0,1018.0,5568.0,483.0,0.0,0.0,0.0,,,21.0,,,,,38.0,34.0,43.0,0,2022-07-01,9.0,5568.0,5568.0,5568.0,5568.0,0,2022-Q3,0,483.0
405,Delaware,2023,1,1330.0,2392.0,954.0,5156.0,480.0,0.0,0.0,0.0,,,12.0,10.0,,0.0,,22.0,17.0,27.0,0,2023-01-01,10.0,5156.0,5156.0,5156.0,5156.0,0,2023-Q1,0,480.0
406,Delaware,2023,2,1364.0,2310.0,1061.0,5271.0,536.0,0.0,0.0,0.0,,,19.0,,,,,31.0,22.0,35.0,0,2023-07-01,13.0,5271.0,5271.0,5271.0,5271.0,0,2023-Q3,0,536.0
434,District of Columbia,2012,1,2281.0,1313.0,656.0,4468.0,218.0,0.0,0.0,0.0,,,28.0,,,0.0,,33.0,32.0,39.0,0,2012-01-01,7.0,4468.0,4468.0,4468.0,4468.0,0,2012-Q1,0,218.0
435,District of Columbia,2012,2,2502.0,1493.0,716.0,4931.0,220.0,0.0,0.0,0.0,,,30.0,,0.0,,,28.0,29.0,36.0,0,2012-07-01,7.0,4931.0,4931.0,4931.0,4931.0,0,2012-Q3,0,220.0
436,District of Columbia,2013,1,2360.0,1362.0,579.0,4514.0,213.0,0.0,0.0,0.0,,,21.0,,,0.0,,23.0,17.0,27.0,0,2013-01-01,10.0,4514.0,4514.0,4514.0,4514.0,0,2013-Q1,0,213.0
437,District of Columbia,2013,2,2438.0,1419.0,668.0,4774.0,249.0,0.0,0.0,0.0,,,24.0,,,,,33.0,28.0,36.0,0,2013-07-01,8.0,4774.0,4774.0,4774.0,4774.0,0,2013-Q3,0,249.0
438,District of Columbia,2014,1,2328.0,1411.0,568.0,4560.0,253.0,0.0,0.0,0.0,,,28.0,,,,,31.0,31.0,40.0,0,2014-01-01,9.0,4560.0,4560.0,4560.0,4560.0,0,2014-Q1,0,253.0
439,District of Columbia,2014,2,2447.0,1555.0,714.0,4949.0,233.0,0.0,0.0,0.0,,,17.0,,,0.0,,23.0,14.0,29.0,0,2014-07-01,15.0,4949.0,4949.0,4949.0,4949.0,0,2014-Q3,0,233.0
440,District of Columbia,2015,1,2342.0,1485.0,621.0,4699.0,251.0,0.0,0.0,0.0,,,25.0,,,0.0,,30.0,28.0,36.0,0,2015-01-01,8.0,4699.0,4699.0,4699.0,4699.0,0,2015-Q1,0,251.0
441,District of Columbia,2015,2,2460.0,1491.0,706.0,4879.0,222.0,0.0,0.0,0.0,,,40.0,,,0.0,,41.0,30.0,46.0,0,2015-07-01,16.0,4879.0,4879.0,4879.0,4879.0,0,2015-Q3,0,222.0
442,District of Columbia,2016,1,2312.0,1532.0,650.0,4815.0,321.0,0.0,0.0,0.0,,,22.0,,,0.0,,27.0,20.0,30.0,0,2016-01-01,10.0,4815.0,4815.0,4815.0,4815.0,0,2016-Q1,0,321.0
443,District of Columbia,2016,2,2492.0,1539.0,698.0,5043.0,314.0,0.0,0.0,0.0,,,33.0,,,0.0,,35.0,31.0,40.0,0,2016-07-01,9.0,5043.0,5043.0,5043.0,5043.0,0,2016-Q3,0,314.0
444,District of Columbia,2017,1,2241.0,1493.0,642.0,4661.0,285.0,0.0,0.0,0.0,,,31.0,,,0.0,,37.0,33.0,44.0,0,2017-01-01,11.0,4661.0,4661.0,4661.0,4661.0,0,2017-Q1,0,285.0
445,District of Columbia,2017,2,2332.0,1549.0,694.0,4899.0,324.0,0.0,0.0,0.0,,,26.0,,,0.0,,28.0,23.0,33.0,0,2017-07-01,10.0,4899.0,4899.0,4899.0,4899.0,0,2017-Q3,0,324.0
446,District of Columbia,2018,1,2120.0,1478.0,600.0,4500.0,302.0,0.0,0.0,0.0,,,21.0,,,,,22.0,19.0,27.0,0,2018-01-01,8.0,4500.0,4500.0,4500.0,4500.0,0,2018-Q1,0,302.0
447,District of Columbia,2018,2,2132.0,1562.0,696.0,4712.0,322.0,0.0,0.0,0.0,,,33.0,0.0,,0.0,,29.0,21.0,37.0,0,2018-07-01,16.0,4712.0,4712.0,4712.0,4712.0,0,2018-Q3,0,322.0
448,District of Columbia,2019,1,1985.0,1432.0,625.0,4364.0,322.0,0.0,0.0,0.0,,,18.0,,,0.0,,14.0,12.0,20.0,0,2019-01-01,8.0,4364.0,4364.0,4364.0,4364.0,0,2019-Q1,0,322.0
449,District of Columbia,2019,2,2146.0,1553.0,729.0,4715.0,287.0,0.0,0.0,0.0,,,19.0,,,0.0,,22.0,13.0,24.0,0,2019-07-01,11.0,4715.0,4715.0,4715.0,4715.0,0,2019-Q3,0,287.0
450,District of Columbia,2020,1,1979.0,1485.0,697.0,4470.0,309.0,0.0,0.0,0.0,,,16.0,,,0.0,,14.0,13.0,21.0,0,2020-01-01,8.0,4470.0,4470.0,4470.0,4470.0,0,2020-Q1,0,309.0
451,District of Columbia,2020,2,2013.0,1462.0,652.0,4404.0,277.0,0.0,0.0,0.0,,,12.0,,,0.0,,16.0,11.0,19.0,0,2020-07-01,8.0,4404.0,4404.0,4404.0,4404.0,0,2020-Q3,0,277.0
452,District of Columbia,2021,1,1734.0,1422.0,641.0,4104.0,307.0,0.0,0.0,0.0,,,24.0,,,,,28.0,20.0,32.0,0,2021-01-01,12.0,4104.0,4104.0,4104.0,4104.0,0,2021-Q1,0,307.0
453,District of Columbia,2021,2,1857.0,1537.0,700.0,4556.0,462.0,0.0,0.0,0.0,,,17.0,,,,,21.0,16.0,25.0,0,2021-07-01,9.0,4556.0,4556.0,4556.0,4556.0,0,2021-Q3,0,462.0
454,District of Columbia,2022,1,1648.0,1318.0,650.0,3937.0,321.0,0.0,0.0,0.0,,,11.0,0.0,,,,11.0,,14.0,0,2022-01-01,,3937.0,3937.0,3937.0,3937.0,0,2022-Q1,0,321.0
455,District of Columbia,2022,2,1847.0,1284.0,698.0,4138.0,309.0,0.0,0.0,0.0,,,17.0,,,,,20.0,18.0,25.0,0,2022-07-01,7.0,4138.0,4138.0,4138.0,4138.0,0,2022-Q3,0,309.0
